student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,primary_language,DSA_problems_solved,GitHub_repos,hackathons_participated,development_projects_count,AI_ML_projects,internships_completed,resume_score,communication_skills,aptitude_score,mock_interview_score,sleep_hours,screen_time,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency,family_income_lpa,self_learning_hours,motivation_level,placement_status,company_type,work_mode,salary_lpa,interview_rounds_cleared,offer_count,joining_delay_months,layoffs_risk_score,AI_tool_usage_frequency,prompt_engineering_skill,AI_fear_score,adaptability_score
STU04805,22,Female,Gujarat,3,3,AI & DS,BE,7.36,0,66.1,Go,932,14,2,5,1,0,57,79,96,96,6.1,10.4,2.1,7.2,59,34,2,1.9300000000000002,2.1,70,Placed,Product-Based,Hybrid,16.9,2,2,3,50,59,60,52,76
STU04806,22,Male,Tamil Nadu,3,1,Information Technology,MCA,7.47,2,82.3,Go,592,20,1,7,3,6,100,100,90,65,6.2,4.9,4.3,7.2,90,30,3,12.78,6.2,75,Placed,Startup,Onsite,23.07,2,1,2,0,25,65,41,75
STU04807,25,Male,Maharashtra,2,3,Electronics,BE,6.24,0,88,Python,716,21,0,9,8,3,99,58,85,89,5.8,7.1,5.8,7.6,64,48,1,3.29,5.5,71,Placed,Startup,Remote,21.23,4,3,2,27,38,66,24,60
STU04808,24,Male,Gujarat,1,2,Electronics,BE,7.88,3,80.7,JavaScript,677,35,2,12,5,7,100,88,94,75,6.8,8.5,1.5,4.6,74,24,0,3.84,6.8,66,Placed,MNC,Hybrid,25.01,2,1,4,34,96,70,33,28
STU04809,20,Male,West Bengal,3,1,Electronics,MCA,8.18,3,68.5,Python,680,6,2,4,0,0,50,89,69,84,5.1,7.3,5.1,12,91,91,3,9.65,1.9,70,Placed,Startup,Hybrid,18.62,5,1,2,37,45,64,84,65
STU04810,24,Male,Karnataka,2,2,Computer Science,BE,6.75,0,68.2,Rust,568,37,2,9,3,5,100,85,97,74,6.4,7.7,1.3,5.8,76,38,3,15.41,3.8,75,Placed,Product-Based,Onsite,22.43,2,3,1,27,59,61,29,76
STU04811,25,Female,West Bengal,3,3,Civil,BE,6.62,0,77.8,Python,683,42,5,14,8,4,100,100,90,79,4.4,2,3.3,8.4,59,48,6,3.64,4.6,58,Placed,MNC,Remote,20.97,5,1,2,39,31,84,67,51
STU04812,23,Male,Maharashtra,3,2,Electronics,BTech,5.9,0,78.5,Go,621,14,0,6,0,2,69,56,72,73,3.2,10.5,0.7000000000000001,7.1,58,72,5,12.52,2.1,79,Not Placed,,,0,0,0,0,68,35,55,8,66
STU04813,22,Female,Telangana,2,2,Electronics,BTech,7.46,0,80,JavaScript,702,8,5,3,3,1,58,100,94,86,5.9,10.7,3,7.3,45,48,1,8.7,3.7,78,Placed,Product-Based,Onsite,18.79,1,2,0,19,61,51,43,71
STU04814,21,Male,Uttar Pradesh,3,2,Mechanical,BTech,6.97,0,71.9,Go,653,7,1,2,4,0,63,71,72,70,6.4,9.7,1,5.9,55,28,6,13.56,1.3,75,Placed,Startup,Remote,9.11,2,3,3,58,61,50,94,73
STU04815,21,Female,Telangana,2,1,Civil,BTech,7.96,0,87.4,Java,767,0,1,1,0,0,44,89,76,100,6.1,10.7,3.9,4.9,59,82,1,1,3,60,Placed,MNC,Onsite,15.24,4,1,0,63,59,37,28,67
STU04816,20,Male,West Bengal,3,3,Information Technology,BTech,8.72,0,91.1,C++,713,24,0,6,2,2,100,91,99,60,7.7,5.8,1.1,5.6,44,18,4,9.74,4.7,67,Placed,Startup,Onsite,17.02,5,2,3,60,34,75,44,100
STU04817,21,Male,Karnataka,2,2,Electronics,BTech,7.52,2,81.4,Java,583,9,6,4,3,2,100,67,64,50,6.2,8.6,3.4,6.7,40,74,6,7.78,1.5,87,Placed,Service-Based,Remote,21.67,5,2,4,38,33,66,54,78
STU04818,25,Male,Uttar Pradesh,2,3,Mechanical,MCA,6.17,0,76.1,JavaScript,440,10,4,4,0,3,88,100,96,66,5.9,9.4,2.3,8.4,47,71,5,8.08,5.8,72,Placed,Startup,Onsite,13.72,1,2,3,7,48,33,43,100
STU04819,23,Female,Karnataka,1,2,Computer Science,BE,8.39,0,76.6,Go,560,22,3,7,4,5,100,73,72,66,4.1,5.2,1.2,10.9,46,94,3,6.1,3.6,26,Placed,MNC,Onsite,21.38,1,3,0,25,70,66,31,82
STU04820,20,Male,West Bengal,3,1,Computer Science,BTech,8.85,0,85.6,Go,605,11,3,3,2,2,81,70,93,73,4.8,5.9,3.2,8.9,48,30,0,9.65,3.4,90,Placed,Product-Based,Onsite,22.42,3,3,5,24,53,59,62,77
STU04821,22,Male,Telangana,1,3,Mechanical,BE,7.58,0,83.4,Python,486,15,3,6,3,4,92,85,100,99,7.8,10.2,3,7,65,22,2,2.84,5.3,72,Placed,Service-Based,Hybrid,16.9,2,2,0,30,82,63,36,65
STU04822,25,Male,Maharashtra,3,2,Mechanical,MCA,8.87,0,77.1,Go,503,15,5,4,2,0,81,88,80,100,5.4,8.2,3.7,9.2,49,62,3,7.9,5.1,82,Placed,MNC,Remote,18.78,2,3,4,58,76,40,29,92
STU04823,20,Male,Uttar Pradesh,3,3,Civil,MCA,5.63,3,100,Python,641,26,3,7,1,2,70,70,87,79,6,8.6,1,5.8,31,27,1,9.73,4.4,60,Placed,Startup,Onsite,15.9,2,2,2,45,67,34,34,63
STU04824,23,Female,Karnataka,1,3,Electronics,BE,7.62,0,84.7,Python,734,17,5,6,1,3,94,79,86,96,6.2,6,3.1,9.5,49,32,0,4.4,5,32,Placed,Startup,Remote,19.97,3,3,1,22,39,57,35,43
STU04825,24,Female,Uttar Pradesh,2,2,Computer Science,BTech,7.52,0,82.2,Python,823,12,2,3,0,1,72,77,89,93,5.7,3.9,5.4,7.8,50,35,1,12.36,1.6,59,Placed,Startup,Remote,16.76,5,1,0,53,50,67,42,47
STU04826,21,Female,Tamil Nadu,1,3,Civil,BE,8.91,0,79.7,C++,785,33,0,9,6,1,72,98,92,80,5.8,5.4,4.4,8.7,55,31,1,10.37,2.6,61,Placed,Service-Based,Onsite,22.91,4,2,0,36,48,74,36,58
STU04827,25,Female,Maharashtra,3,2,AI & DS,BE,7.59,1,90.2,Python,674,27,1,10,7,7,100,95,48,100,6.1,9.3,2.4,7.9,30,40,0,2.7199999999999998,6.3,82,Placed,Startup,Hybrid,28.04,5,1,3,51,24,87,68,70
STU04828,24,Male,Karnataka,1,2,Computer Science,BE,7.16,0,83.8,Python,662,17,2,5,2,3,82,84,69,76,7.3,11.6,0.4,8.4,72,24,3,12.27,2.6,59,Placed,MNC,Hybrid,17.29,5,3,5,50,35,46,64,88
STU04829,22,Male,Uttar Pradesh,2,2,Mechanical,BTech,8.64,0,69,Java,462,19,1,6,7,0,54,89,100,79,5.3,2.2,2.3,8.2,75,53,1,13.91,4.2,91,Placed,Service-Based,Remote,18.86,4,3,5,36,81,90,76,53
STU04830,23,Female,Gujarat,3,2,Electronics,MCA,7.61,0,75.2,Go,742,31,3,9,5,2,73,94,84,86,6.2,3.1,2.1,8,72,27,6,12.34,4.4,69,Placed,Startup,Remote,23.6,5,3,3,28,76,63,34,74
STU04831,20,Other,Karnataka,2,2,Mechanical,BE,7.19,1,75.6,Python,806,15,6,5,2,2,81,100,90,77,5.9,4.1,1.8,9.1,58,39,6,12.39,3.4,46,Placed,Startup,Onsite,19.97,4,3,4,24,47,51,24,84
STU04832,23,Female,Tamil Nadu,1,3,Information Technology,BTech,6.45,0,89.2,Python,619,23,2,7,2,1,66,100,62,53,7.4,6.1,5.8,7.7,54,41,4,6.31,3.5,72,Placed,Service-Based,Remote,17.11,5,1,5,45,82,58,32,51
STU04833,21,Female,Maharashtra,3,3,Electronics,BTech,7.6,0,81.9,Go,634,9,0,3,1,0,55,70,42,37,5.8,8.9,1.8,8.1,63,56,1,12.98,3.3,77,Placed,Startup,Remote,15.85,2,1,1,15,80,43,57,85
STU04834,25,Female,Tamil Nadu,2,3,Computer Science,BE,6.55,0,90.8,JavaScript,446,46,4,13,7,6,100,68,73,69,5.6,7,3.2,5.5,69,64,1,7.7,4.8,70,Placed,Startup,Onsite,23.63,4,3,2,24,25,63,44,79
STU04835,25,Male,Maharashtra,3,3,Computer Science,MCA,6.83,0,71.2,Rust,661,17,5,4,1,2,81,82,100,71,7.1,6.9,2.9,7.9,57,39,3,5.24,2.9,74,Placed,MNC,Remote,14.02,2,2,5,47,75,74,46,73
STU04836,22,Female,Karnataka,3,2,Information Technology,BE,7.69,1,83.7,Go,701,48,1,15,7,9,100,76,70,87,5,4.2,3.4,6.3,77,47,6,11.64,7.8,52,Placed,Service-Based,Remote,28.14,5,2,2,38,77,87,61,78
STU04837,23,Female,Delhi,1,2,Civil,BTech,8.52,0,68.3,Python,765,24,4,6,1,4,98,92,88,100,6.2,6.4,3.9,7.7,63,35,4,9.35,4.1,84,Placed,Startup,Onsite,23.13,4,1,3,23,68,71,74,76
STU04838,21,Male,Tamil Nadu,3,3,Electronics,BTech,6.26,0,75.6,Go,448,32,5,8,4,2,97,87,76,69,4.8,7,4.6,6.2,68,15,1,14.55,3,66,Placed,Product-Based,Remote,16.05,3,3,0,37,62,86,68,68
STU04839,24,Male,Delhi,2,2,Information Technology,BTech,8.14,0,93.4,Rust,613,16,4,6,2,1,63,93,100,47,6,11.7,3,6.2,38,37,4,17.48,3.5,67,Placed,Service-Based,Hybrid,17.53,5,3,2,33,67,50,64,47
STU04840,22,Female,Uttar Pradesh,3,2,AI & DS,BE,8.28,0,57.2,C++,745,21,6,7,1,4,97,91,87,90,7.2,6.9,5.6,7.2,23,39,3,6.71,2.3,64,Placed,Startup,Remote,21.32,5,2,5,34,35,37,71,86
STU04841,20,Male,Gujarat,3,2,Information Technology,MCA,6.92,1,74,JavaScript,459,23,4,7,4,5,100,96,90,100,4.6,8.8,0.2,4.8,27,65,6,4.64,4.6,84,Placed,Service-Based,Hybrid,24.08,2,1,4,28,71,67,48,66
STU04842,20,Male,West Bengal,3,1,Mechanical,BTech,7.24,2,71.2,Python,506,23,3,4,1,2,92,86,78,81,5.9,7.2,4.5,7.7,80,71,2,10.16,2.9,59,Placed,Service-Based,Onsite,16.53,3,2,3,33,76,41,39,60
STU04843,21,Female,Uttar Pradesh,3,3,Mechanical,BTech,6.39,0,75.3,C++,602,13,4,6,0,5,100,85,88,84,6.7,8.3,0.7000000000000001,6,46,38,6,6.46,5,56,Placed,Startup,Onsite,16.99,5,2,2,25,69,63,42,88
STU04844,20,Male,Maharashtra,3,3,AI & DS,MCA,7.47,1,83.9,C++,712,2,5,3,0,1,74,89,87,75,6.6,7.3,3.5,7,81,41,5,2.49,2.2,45,Placed,Startup,Hybrid,15.8,5,2,2,31,82,25,52,64
STU04845,22,Male,West Bengal,2,1,AI & DS,MCA,8.89,1,56.4,JavaScript,758,25,1,7,3,2,91,98,100,86,6.3,5.1,0.30000000000000004,7.4,48,50,1,11.2,5.3,51,Placed,Startup,Hybrid,24.42,4,3,2,43,83,70,84,62
STU04846,23,Female,Telangana,3,2,Information Technology,MCA,6.88,1,96.9,JavaScript,798,10,1,4,2,3,79,95,84,98,6.5,7.1,1.5,8.5,57,43,6,10.41,4,70,Placed,Startup,Hybrid,16.11,5,2,3,58,75,41,84,71
STU04847,20,Male,Uttar Pradesh,3,2,Computer Science,BE,8.91,0,89.2,Rust,670,9,6,6,3,1,65,80,93,90,7.8,5.1,4.5,8.3,64,26,0,10.62,3.6,84,Placed,Startup,Hybrid,17.5,1,2,1,0,47,50,40,55
STU04848,25,Male,Uttar Pradesh,1,3,Electronics,BE,5.4,1,71.2,Go,554,27,2,7,5,1,71,59,100,78,7.9,8,1.9,6.8,28,42,0,1.65,1.3,62,Not Placed,,,0,1,0,0,31,56,88,50,56
STU04849,22,Female,Karnataka,2,3,Electronics,BE,6.46,2,79.9,JavaScript,590,16,0,6,3,2,93,91,93,81,5.2,5.9,2.1,8.7,81,62,5,9.22,4.5,29,Placed,Startup,Hybrid,13.34,2,1,5,76,51,67,62,55
STU04850,22,Female,Delhi,3,2,AI & DS,MCA,6.5,0,74.5,Java,500,10,4,5,2,2,86,79,75,77,6.7,10.4,2.9,8.2,57,51,2,8.17,3.3,88,Placed,Product-Based,Hybrid,15.37,5,3,1,2,47,55,9,79
STU04851,20,Male,Gujarat,3,2,Computer Science,BE,7.53,0,92.1,JavaScript,602,18,4,7,3,4,100,95,62,96,6.1,5.8,4.8,7.1,36,52,3,1.9100000000000001,4.5,78,Placed,Service-Based,Remote,17.65,3,2,1,7,32,59,45,69
STU04852,24,Female,Delhi,1,3,Mechanical,MCA,7.86,0,74.8,Rust,611,17,4,5,2,2,61,97,93,100,7.6,2.9,1.9,7.6,40,46,0,11.86,2.3,71,Placed,Service-Based,Remote,18.86,5,3,4,19,9,49,42,58
STU04853,21,Male,Gujarat,3,2,Mechanical,BE,7.48,0,74.7,JavaScript,742,16,1,4,2,1,70,80,73,77,7.2,6.6,5.2,5.9,55,34,0,6.27,2.8,65,Placed,Product-Based,Onsite,17.45,5,2,0,69,54,54,44,68
STU04854,22,Male,Telangana,3,2,AI & DS,BTech,8.74,3,55.3,C++,738,32,4,9,3,6,100,83,100,70,5.3,9.2,2.2,8.8,67,62,5,5.84,4.2,33,Placed,Startup,Onsite,25.68,5,1,0,39,48,34,57,96
STU04855,22,Female,Uttar Pradesh,2,3,Information Technology,MCA,8.4,0,66.3,Go,828,34,1,9,4,2,89,84,89,56,6.7,4.4,1.8,7.5,58,50,4,12.74,3.7,46,Placed,Service-Based,Onsite,23.04,4,2,2,2,75,33,45,78
STU04856,25,Female,Delhi,2,2,Information Technology,BE,8,2,100,Python,603,4,4,5,0,3,96,65,100,100,4.9,10.3,0,4.8,64,68,5,16.96,4.4,70,Placed,Product-Based,Hybrid,18.63,5,1,1,49,53,66,54,63
STU04857,25,Male,Tamil Nadu,3,3,Electronics,BTech,6.01,0,67.6,C++,815,32,2,10,6,4,93,100,79,86,7.5,7.9,3.2,8.1,46,12,0,11.3,4.2,85,Placed,Product-Based,Remote,17.62,5,3,1,33,68,73,60,54
STU04858,20,Other,Tamil Nadu,3,3,AI & DS,BE,5.85,0,69.9,Rust,455,20,0,7,3,2,89,72,54,76,6.2,6.9,3.4,7.6,50,44,6,10.73,2.1,70,Not Placed,,,0,0,0,0,48,63,81,100,33
STU04859,21,Male,Uttar Pradesh,2,2,Information Technology,MCA,7.25,0,76.8,Rust,667,22,3,7,3,3,100,97,53,64,8.2,5.5,4.8,7.3,31,28,5,8.74,3.9,60,Placed,Startup,Hybrid,22.1,5,1,5,44,100,55,43,55
STU04860,20,Female,Gujarat,2,3,Information Technology,MCA,7.4,0,71.7,C++,562,24,2,7,2,5,98,76,81,68,9,6.1,1.3,7.9,37,34,0,5.93,5.8,66,Placed,Product-Based,Onsite,17.81,1,1,1,51,25,36,28,89
STU04861,24,Male,Telangana,3,2,Civil,MCA,7.98,0,72.8,JavaScript,988,26,4,5,0,2,100,78,53,64,5.9,4.2,0,7.5,70,56,6,7.09,3.3,72,Placed,Startup,Onsite,17.34,1,3,5,52,31,19,61,14
STU04862,24,Male,Maharashtra,1,3,Mechanical,BTech,6.79,0,64.6,JavaScript,642,51,4,12,7,5,100,91,94,100,6.6,2,3.2,5.9,41,27,0,1,4.2,76,Placed,Startup,Hybrid,25.93,3,2,4,35,63,96,65,53
STU04863,21,Male,West Bengal,1,3,Civil,MCA,9.07,0,80,Python,710,13,4,5,3,6,94,90,98,100,8.2,8.8,3.1,8.7,36,34,6,7.15,6,88,Placed,MNC,Hybrid,22.49,3,3,5,22,53,66,29,96
STU04864,20,Male,Karnataka,3,3,Electronics,BTech,6.65,0,73,Rust,744,23,7,6,3,3,99,100,88,91,6.2,4.5,3.9,9.5,54,63,5,9.72,4.9,97,Placed,MNC,Remote,19.51,3,1,3,15,47,54,56,58
STU04865,24,Male,Uttar Pradesh,2,2,Civil,MCA,6.05,0,83.8,Python,513,9,1,5,0,2,93,87,85,77,7.5,4.8,2.7,9.1,88,16,4,16.48,5.1,71,Placed,Product-Based,Remote,12.83,2,3,2,29,58,41,24,40
STU04866,20,Female,Maharashtra,2,3,Information Technology,BTech,6.88,0,85,JavaScript,613,27,0,9,5,1,75,100,99,70,5.6,8.2,4.4,9.4,36,35,6,4.2,3.4,80,Placed,Startup,Hybrid,19.23,1,2,5,50,90,60,47,71
STU04867,24,Female,Tamil Nadu,3,3,Mechanical,BTech,7.5600000000000005,0,89.2,JavaScript,779,16,3,7,2,1,81,96,71,50,6.6,9.9,1.5,8.9,55,61,1,6.7,2.2,87,Placed,Startup,Remote,15.19,1,2,1,47,59,47,37,78
STU04868,20,Male,Karnataka,2,1,Electronics,MCA,7.79,0,82.8,Go,651,7,2,3,0,0,82,96,62,79,6.6,4.2,3.2,6.1,37,59,2,8.9,4.4,83,Placed,Product-Based,Hybrid,18,3,2,3,33,43,51,9,40
STU04869,22,Female,Maharashtra,3,3,Civil,BTech,8.64,0,81.2,JavaScript,644,3,3,1,0,1,53,88,87,92,4.4,3.1,4.4,7,52,43,0,13.48,3,69,Placed,Service-Based,Onsite,19.25,3,3,0,37,39,71,49,54
STU04870,21,Male,Delhi,3,1,Computer Science,BTech,9.05,0,74.7,Java,787,19,1,6,2,2,80,97,74,100,6.9,5.2,2.1,6.5,88,28,4,2.9,3.6,63,Placed,Service-Based,Hybrid,24.36,2,2,5,50,100,61,26,50
STU04871,25,Male,Delhi,2,2,Civil,BE,7.71,1,76,JavaScript,717,22,0,5,2,0,54,95,100,84,5.5,9.1,3.1,8.8,62,44,1,11.92,1.4,75,Placed,Product-Based,Remote,21.77,2,2,2,15,71,40,64,72
STU04872,20,Female,Telangana,3,2,AI & DS,BE,6.79,0,75.2,Python,441,20,4,8,3,4,100,73,69,100,4.6,6.8,2.3,8.1,79,58,6,10.45,5.3,64,Placed,Startup,Hybrid,17.48,2,3,4,51,87,58,23,88
STU04873,25,Female,Gujarat,3,3,Electronics,BE,7.22,0,77.6,Python,669,17,2,4,0,0,74,99,60,100,6.4,6.4,1.4,9.2,23,44,2,1.7000000000000002,3,36,Placed,Startup,Onsite,13.41,1,2,2,37,75,47,28,80
STU04874,24,Male,Karnataka,2,2,Mechanical,BTech,6.88,3,63,Rust,505,25,1,6,4,2,96,76,95,80,8,6.1,1.7000000000000002,9.3,89,54,1,8.47,3.1,90,Placed,Service-Based,Remote,21.16,4,3,4,31,90,58,60,46
STU04875,22,Female,Delhi,2,1,Mechanical,MCA,9.11,0,74.5,C++,919,23,1,7,5,4,95,82,72,74,4.8,6.6,0.2,8.3,54,56,2,1,3.2,86,Placed,MNC,Onsite,24.78,3,2,2,52,70,98,57,89
STU04876,23,Male,Karnataka,3,2,Information Technology,MCA,8.03,3,70.3,JavaScript,702,13,2,5,4,3,95,86,100,75,5.5,5.8,1.4,6.3,15,81,5,14.65,4.8,72,Placed,Product-Based,Onsite,21.01,5,3,0,21,69,47,50,68
STU04877,20,Male,Gujarat,2,2,Civil,BE,7.78,0,90.5,Java,679,24,5,6,2,3,70,85,90,72,6,6.8,0.4,7.8,57,60,3,3.96,5.2,57,Placed,Product-Based,Hybrid,16.15,3,3,4,27,71,52,14,81
STU04878,21,Male,Maharashtra,1,2,Mechanical,MCA,6.36,0,73.9,Go,703,9,1,7,4,2,61,100,80,96,5.1,4.6,0.4,8.9,12,39,6,13.64,3.5,52,Placed,Startup,Remote,19.48,1,1,5,43,23,87,33,20
STU04879,23,Male,Telangana,2,3,Information Technology,MCA,7.49,2,72.5,Java,819,45,4,15,8,6,100,99,89,83,7.1,7.5,0,7.5,54,31,2,5.25,6.3,65,Placed,MNC,Remote,25.19,4,3,4,21,44,95,45,72
STU04880,20,Male,Uttar Pradesh,1,2,Computer Science,BTech,6.9,1,86.7,C++,418,18,3,6,3,3,95,94,86,98,5.9,4.1,0,4.4,66,27,5,8.2,6,55,Placed,MNC,Remote,17.45,5,3,4,24,52,64,63,67
STU04881,24,Female,Uttar Pradesh,1,3,AI & DS,BTech,8.2,0,77.1,Go,631,4,3,4,1,3,98,81,76,77,5.3,8,0.5,8.4,59,50,5,11.12,2.8,59,Placed,Service-Based,Onsite,17.38,5,2,5,26,11,55,74,62
STU04882,21,Male,Maharashtra,2,2,Computer Science,BTech,8.14,0,80.4,Python,867,23,2,7,3,3,78,92,79,100,6.1,7.2,2.1,8.5,35,44,1,4.9,4.4,53,Placed,Startup,Hybrid,23.83,1,3,0,35,75,48,37,77
STU04883,21,Male,Gujarat,1,3,Information Technology,BE,7.47,1,82,Rust,654,16,0,3,2,3,72,92,63,89,4.7,4.3,2.2,8.9,73,46,4,1,2.7,63,Placed,Product-Based,Hybrid,21.6,2,1,3,29,58,55,25,85
STU04884,20,Male,Delhi,2,1,AI & DS,BE,6.67,0,79,Go,884,5,4,2,0,1,59,69,72,72,5.4,5.8,4,10.2,66,70,4,15.51,2.7,65,Placed,MNC,Hybrid,16.26,1,2,0,44,33,45,52,69
STU04885,24,Female,Maharashtra,2,3,Civil,MCA,6.54,0,79.7,Rust,619,15,4,6,0,2,98,79,50,100,6.9,7.1,2.7,7.2,64,43,3,13.11,3.9,100,Placed,Service-Based,Remote,15.75,5,2,5,28,44,61,48,61
STU04886,21,Female,Maharashtra,2,2,Computer Science,BE,7,1,69.1,JavaScript,682,0,0,1,1,0,52,96,94,81,8,6.9,1.1,6.2,69,40,0,15.89,0.30000000000000004,46,Placed,Startup,Remote,14.39,1,2,4,25,69,77,22,61
STU04887,20,Female,Karnataka,2,3,Electronics,MCA,7.41,0,74.1,Java,792,37,5,12,6,5,100,91,67,55,7.4,9.3,4.6,7.7,65,28,3,12.43,6.4,70,Placed,MNC,Hybrid,22.19,3,3,0,43,84,62,15,47
STU04888,20,Male,Maharashtra,3,2,Electronics,MCA,7.22,0,78.8,Rust,785,20,4,9,1,2,100,78,63,77,5.6,7.4,3.9,6.3,61,61,5,4.44,2.4,65,Placed,MNC,Remote,19.18,5,2,1,37,73,52,56,55
STU04889,22,Female,Maharashtra,2,3,Electronics,MCA,8.16,0,80.9,Python,607,6,5,3,0,0,70,81,79,100,7.1,10.4,0,12,75,58,6,9.12,1.6,59,Placed,MNC,Remote,10.7,2,3,4,24,39,28,39,41
STU04890,21,Male,Uttar Pradesh,3,2,Mechanical,BTech,8.62,0,85.1,JavaScript,653,16,5,6,4,5,100,96,94,93,5.1,6.7,1.6,7.6,32,44,2,10.55,4.8,82,Placed,MNC,Onsite,24.51,2,2,0,37,74,87,26,70
STU04891,21,Male,Karnataka,3,2,Civil,MCA,8.96,1,75.5,Java,550,15,3,7,5,3,87,68,76,71,7.4,5.3,1.9,8.6,42,36,0,5.75,3.3,56,Placed,Startup,Hybrid,22.43,4,2,2,33,30,79,92,53
STU04892,22,Male,Tamil Nadu,3,2,Computer Science,BTech,8.6,1,65.5,C++,845,30,2,10,2,4,100,86,72,94,6.4,8.5,4.2,7.7,75,43,3,7.32,5.2,43,Placed,Service-Based,Hybrid,25.6,4,2,4,36,79,62,76,84
STU04893,20,Male,Gujarat,3,1,Information Technology,BTech,8.16,0,77.8,Python,719,40,4,12,5,4,100,91,98,98,5.6,4,2.3,5.1,40,78,6,10.23,4.3,98,Placed,Service-Based,Remote,27.1,1,3,2,58,76,62,26,58
STU04894,23,Male,Karnataka,3,3,Mechanical,BTech,7.17,1,75.9,Rust,459,16,3,5,2,3,100,100,100,82,5.4,8.9,3.2,4.2,34,53,4,3.67,2.6,32,Placed,Product-Based,Onsite,18.1,2,1,4,70,63,59,65,55
STU04895,20,Female,Karnataka,1,3,Mechanical,MCA,7.22,0,88.2,Java,597,25,0,7,2,3,96,85,96,66,4.9,5.2,4.9,8.3,34,22,0,13.64,2.7,62,Placed,Startup,Onsite,19.12,4,2,3,26,55,44,5,74
STU04896,22,Female,Uttar Pradesh,1,2,Computer Science,BTech,8.89,0,68.8,C++,647,10,1,6,1,2,90,100,94,100,4.9,5.7,1.2,5.2,50,47,5,1,5,87,Placed,Product-Based,Remote,18.47,4,2,0,23,76,67,67,74
STU04897,22,Male,Karnataka,3,3,Mechanical,BTech,6.19,0,89.5,Python,698,16,3,7,3,5,100,99,47,100,8.8,6.1,3.2,8.5,89,25,6,9.7,4.3,88,Placed,Startup,Onsite,15.25,3,2,2,46,66,56,58,47
STU04898,25,Female,Karnataka,1,3,Civil,MCA,7.11,2,96,C++,547,15,0,6,1,2,76,69,84,65,3.8,2,4.9,10.2,74,84,3,15.64,4.3,66,Placed,MNC,Remote,14.1,2,2,5,31,60,65,70,58
STU04899,23,Male,Gujarat,3,3,Mechanical,MCA,7.14,0,76.8,Java,813,14,1,2,0,1,55,70,100,83,5.5,7.1,2.5,5.5,88,66,4,3.91,2.4,76,Placed,Startup,Onsite,16.14,3,2,3,37,79,60,36,65
STU04900,24,Male,Karnataka,3,3,Electronics,BTech,7.16,0,84.9,Java,634,27,3,8,1,2,93,100,61,84,8.9,8.2,1.5,8.9,67,48,0,17.6,3.1,87,Placed,Startup,Onsite,17.36,1,2,1,32,73,39,53,63
STU04901,21,Female,West Bengal,3,3,AI & DS,BE,7.51,0,55.8,C++,616,7,3,4,3,2,67,88,72,88,5.4,7.9,0.7000000000000001,7.3,50,46,0,9.48,3,68,Placed,Startup,Hybrid,17.34,5,2,1,38,66,38,82,85
STU04902,25,Male,Karnataka,3,2,Civil,BTech,8.75,1,75.8,JavaScript,861,17,4,3,0,1,73,100,75,95,4.8,7.4,0.6000000000000001,8.6,40,23,0,10.53,3.5,54,Placed,Product-Based,Onsite,20.07,3,1,0,43,50,46,11,81
STU04903,21,Male,Telangana,3,2,Mechanical,BE,8.47,0,90,C++,645,4,0,3,2,0,49,99,74,100,7.6,2,1.9,8.1,39,27,0,4.34,2.3,75,Placed,Product-Based,Remote,18.55,4,2,1,30,84,64,32,43
STU04904,23,Female,Karnataka,2,3,Information Technology,MCA,6.65,2,80.2,Java,548,8,0,4,1,3,69,73,78,68,6.8,5.4,3,4.8,54,37,3,4.1,2.8,83,Placed,MNC,Onsite,14.61,3,1,1,63,60,46,15,66
STU04905,25,Female,West Bengal,2,3,Electronics,MCA,8.1,0,65.4,Java,523,24,0,9,3,2,83,92,78,99,5.3,6.2,1.4,6.2,71,45,3,10.47,4.7,53,Placed,Product-Based,Remote,14.29,2,2,2,36,61,70,48,55
STU04906,20,Male,Gujarat,3,3,Information Technology,BTech,7.55,0,87.6,Rust,630,15,2,5,0,6,100,91,91,64,6.4,6.5,0.1,8.1,28,36,5,7.3,5.3,87,Placed,Startup,Remote,20.06,4,1,4,20,67,60,34,78
STU04907,24,Male,Telangana,3,3,Electronics,BTech,6.26,0,93.7,Java,501,10,4,6,4,3,83,88,69,54,6.4,9.3,4.5,8.1,51,15,0,15.16,2.2,68,Placed,Startup,Remote,17.29,2,1,1,25,89,82,57,58
STU04908,20,Male,Telangana,3,3,Information Technology,BE,8.61,0,78.2,Java,559,18,2,9,2,5,97,78,69,78,6.8,5.2,2.8,6.2,57,58,0,9.6,4.4,56,Placed,Product-Based,Onsite,20.43,1,2,1,23,61,58,39,68
STU04909,23,Female,Uttar Pradesh,1,2,AI & DS,BTech,6.86,2,92.5,JavaScript,519,14,5,4,0,1,63,91,91,63,6.8,6.3,2.1,5.3,72,78,5,11.1,1.2,87,Placed,MNC,Hybrid,13.39,4,3,1,50,62,85,38,80
STU04910,22,Other,Gujarat,3,3,Electronics,BE,7.21,0,55.8,Python,610,20,5,7,4,4,94,58,84,68,6.5,5.5,2.8,10.7,51,54,4,12.26,5.8,85,Placed,Service-Based,Remote,21.29,5,1,1,36,55,70,32,46
